Trial ID, Session ID, User ID, Question ID, Question Text, Question Type, User Answer, Correct Answer, Response Time, Button Response 1, Button Response 2, Button Response 3, Button Response 4, Button Response Submit, Trial Onset, Feedback Onset, Current Date, Current Year, Current Time, Current Time MS, Semester, Grade, Age, Handedness, Gender, SEAGroup, iPad Number, Math Recall Array, Math Verification Array, Math Recall Orientation
90, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 11, 73 + 25, Math Recall, 98, 98, 4643.0, 70856.0, 71594.0, None, None, 71773.0, 67128.0, 71773.0, May 12, 2017, 9:04:40 AM, 32680000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Vertical
91, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 12, 16 - 9, Math Recall, 7, 7, 2329.0, 74956.0, None, None, None, 75106.0, 72775.0, 75105.0, May 12, 2017, 9:04:43 AM, 32683000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Horizontal
92, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 13, 8 - 2, Math Recall, 4, 6, 1813.0, 77756.0, None, None, None, 77924.0, 76108.0, 77923.0, May 12, 2017, 9:04:46 AM, 32686000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Horizontal
93, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 14, 32 - 7, Math Recall, 2, 25, 10002.0, 84507.0, None, None, None, 88929.0, 78925.0, 88929.0, May 12, 2017, 9:04:57 AM, 32697000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Horizontal
94, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 15, 98 - 4, Math Recall, 94, 94, 6259.0, 95340.0, 95946.0, None, None, 96192.0, 89931.0, 96191.0, May 12, 2017, 9:05:04 AM, 32704000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Horizontal
95, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 16, 86 - 23, Math Recall, 6, 63, 10002.0, 106992.0, None, None, None, 107197.0, 97194.0, 107197.0, May 12, 2017, 9:05:15 AM, 32715000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Horizontal
96, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 17, 74 - 49, Math Recall, 35, 25, 10002.0, 117782.0, 118059.0, None, None, 118202.0, 108199.0, 118202.0, May 12, 2017, 9:05:26 AM, 32726000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Horizontal
97, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 18, 13 - 7, Math Recall, 6, 6, 2587.0, 121443.0, None, None, None, 121793.0, 119204.0, 121793.0, May 12, 2017, 9:05:30 AM, 32730000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Vertical
98, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 19, 9 - 4, Math Recall, 5, 5, 2713.0, 124927.0, None, None, None, 125511.0, 122796.0, 125511.0, May 12, 2017, 9:05:33 AM, 32733000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Vertical
99, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 20, 63 - 5, Math Recall, 58, 58, 6147.0, 130177.0, 132415.0, None, None, 132663.0, 126513.0, 132662.0, May 12, 2017, 9:05:40 AM, 32740000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Vertical
100, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 21, 49 - 6, Math Recall, 43, 43, 3828.0, 136666.0, 137178.0, None, None, 137495.0, 133664.0, 137495.0, May 12, 2017, 9:05:45 AM, 32745000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Vertical
101, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 22, 68 - 35, Math Recall, 33, 33, 5731.0, 142783.0, 143934.0, None, None, 144229.0, 138497.0, 144229.0, May 12, 2017, 9:05:52 AM, 32752000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Vertical
102, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 23, 92 - 27, Math Recall, 65, 65, 10002.0, 151779.0, 154663.0, None, None, 155234.0, 145231.0, 155234.0, May 12, 2017, 9:06:03 AM, 32763000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Vertical
102, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 24, 92 - 27, Math Recall, 65, 65, 10064.0, 151779.0, 154663.0, None, None, 155297.0, 145231.0, 155297.0, May 12, 2017, 9:06:03 AM, 32763000, Spring, Third, 8, Left, Female, Group B, 70, One, None, Vertical
102, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 0, 2 - 1, Math Fluency, 1, 1, 1262.0, 1112.0, None, None, None, 1262.0, 0.0, 1262.0, May 12, 2017, 9:09:34 AM, 32974000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
103, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 1, 1 + 0, Math Fluency, 1, 1, 1428.0, 3513.0, None, None, None, 3695.0, 2265.0, 3695.0, May 12, 2017, 9:09:36 AM, 32976000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
104, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 2, 0 + 5, Math Fluency, 5, 5, 1813.0, 6283.0, None, None, None, 6513.0, 4697.0, 6513.0, May 12, 2017, 9:09:39 AM, 32979000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
105, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 3, 0 + 2, Math Fluency, 2, 2, 1598.0, 8779.0, None, None, None, 9114.0, 7514.0, 9113.0, May 12, 2017, 9:09:42 AM, 32982000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
106, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 4, 4 + 4, Math Fluency, 8, 8, 1545.0, 11346.0, None, None, None, 11664.0, 10116.0, 11663.0, May 12, 2017, 9:09:44 AM, 32984000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
107, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 5, 4 + 1, Math Fluency, 5, 5, 1896.0, 14283.0, None, None, None, 14564.0, 12665.0, 14563.0, May 12, 2017, 9:09:47 AM, 32987000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
108, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 6, 3 - 2, Math Fluency, 1, 1, 3463.0, 18634.0, None, None, None, 19031.0, 15565.0, 19030.0, May 12, 2017, 9:09:52 AM, 32992000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
109, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 7, 4 - 0, Math Fluency, 4, 4, 2246.0, 21568.0, None, None, None, 22281.0, 20032.0, 22280.0, May 12, 2017, 9:09:55 AM, 32995000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
110, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 8, 1 - 0, Math Fluency, 1, 1, 1663.0, 24547.0, None, None, None, 24947.0, 23283.0, 24947.0, May 12, 2017, 9:09:58 AM, 32998000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
111, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 9, 7 - 2, Math Fluency, 5, 5, 3663.0, 29264.0, None, None, None, 29615.0, 25950.0, 29615.0, May 12, 2017, 9:10:02 AM, 33002000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
112, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 10, 5 + 4, Math Fluency, 9, 9, 2013.0, 32447.0, None, None, None, 32632.0, 30617.0, 32631.0, May 12, 2017, 9:10:05 AM, 33005000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
113, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 11, 1 - 1, Math Fluency, 0, 0, 2113.0, 35431.0, None, None, None, 35749.0, 33633.0, 35749.0, May 12, 2017, 9:10:08 AM, 33008000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
114, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 12, 2 + 4, Math Fluency, 6, 6, 2297.0, 38765.0, None, None, None, 39049.0, 36751.0, 39049.0, May 12, 2017, 9:10:12 AM, 33012000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
115, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 13, 6 + 6, Math Fluency, 12, 12, 1896.0, 41535.0, 41747.0, None, None, 41948.0, 40051.0, 41948.0, May 12, 2017, 9:10:15 AM, 33015000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
116, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 14, 7 + 1, Math Fluency, 8, 8, 2147.0, 44898.0, None, None, None, 45099.0, 42950.0, 45099.0, May 12, 2017, 9:10:18 AM, 33018000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
117, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 15, 3 + 0, Math Fluency, 3, 3, 1880.0, 47632.0, None, None, None, 47982.0, 46101.0, 47982.0, May 12, 2017, 9:10:21 AM, 33021000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
118, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 16, 2 + 7, Math Fluency, 9, 9, 1947.0, 50501.0, None, None, None, 50933.0, 48984.0, 50933.0, May 12, 2017, 9:10:24 AM, 33024000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
119, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 17, 3 - 0, Math Fluency, 3, 3, 1664.0, 53233.0, None, None, None, 53600.0, 51935.0, 53600.0, May 12, 2017, 9:10:26 AM, 33026000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
120, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 18, 5 - 1, Math Fluency, 4, 4, 1614.0, 55867.0, None, None, None, 56217.0, 54602.0, 56217.0, May 12, 2017, 9:10:29 AM, 33029000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
121, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 19, 3 + 3, Math Fluency, 6, 6, 3131.0, 59966.0, None, None, None, 60351.0, 57219.0, 60350.0, May 12, 2017, 9:10:33 AM, 33033000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
122, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 20, 9 - 2, Math Fluency, 7, 7, 1913.0, 62917.0, None, None, None, 63267.0, 61353.0, 63267.0, May 12, 2017, 9:10:36 AM, 33036000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
123, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 21, 1 + 6, Math Fluency, 7, 7, 2197.0, 66067.0, None, None, None, 66467.0, 64268.0, 66467.0, May 12, 2017, 9:10:39 AM, 33039000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
124, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 22, 2 - 2, Math Fluency, 0, 0, 2113.0, 69001.0, None, None, None, 69583.0, 67469.0, 69583.0, May 12, 2017, 9:10:42 AM, 33042000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
125, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 23, 7 - 6, Math Fluency, 1, 1, 2614.0, 72805.0, None, None, None, 73203.0, 70586.0, 73202.0, May 12, 2017, 9:10:46 AM, 33046000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
126, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 24, 8 + 1, Math Fluency, 9, 9, 2011.0, 75935.0, None, None, None, 76218.0, 74205.0, 76218.0, May 12, 2017, 9:10:49 AM, 33049000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
127, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 25, 4 + 2, Math Fluency, 6, 6, 3180.0, 80035.0, None, None, None, 80402.0, 77220.0, 80402.0, May 12, 2017, 9:10:53 AM, 33053000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
128, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 26, 8 - 3, Math Fluency, 5, 5, 1764.0, 82918.0, None, None, None, 83170.0, 81404.0, 83169.0, May 12, 2017, 9:10:56 AM, 33056000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
129, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 27, 5 - 5, Math Fluency, 0, 0, 3495.0, 87119.0, None, None, None, 87670.0, 84173.0, 87670.0, May 12, 2017, 9:11:00 AM, 33060000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
130, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 28, 5 + 1, Math Fluency, 6, 6, 1912.0, 90186.0, None, None, None, 90585.0, 88672.0, 90585.0, May 12, 2017, 9:11:03 AM, 33063000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
131, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 29, 10 - 2, Math Fluency, 8, 8, 2414.0, 93553.0, None, None, None, 94004.0, 91587.0, 94004.0, May 12, 2017, 9:11:07 AM, 33067000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
132, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 30, 6 + 1, Math Fluency, 7, 7, 3379.0, 97907.0, None, None, None, 98386.0, 95006.0, 98386.0, May 12, 2017, 9:11:11 AM, 33071000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
133, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 31, 3 + 8, Math Fluency, 11, 11, 2098.0, 100808.0, 101037.0, None, None, 101490.0, 99388.0, 101488.0, May 12, 2017, 9:11:14 AM, 33074000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
134, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 32, 6 - 1, Math Fluency, 5, 5, 2410.0, 104596.0, None, None, None, 104904.0, 102491.0, 104904.0, May 12, 2017, 9:11:18 AM, 33078000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
135, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 33, 4 - 3, Math Fluency, 1, 1, 1631.0, 106971.0, None, None, None, 107539.0, 105905.0, 107538.0, May 12, 2017, 9:11:20 AM, 33080000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
136, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 34, 1 + 1, Math Fluency, 2, 2, 1912.0, 109854.0, None, None, None, 110454.0, 108541.0, 110454.0, May 12, 2017, 9:11:23 AM, 33083000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
137, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 35, 2 + 6, Math Fluency, 8, 8, 1548.0, 112514.0, None, None, None, 113006.0, 111457.0, 113006.0, May 12, 2017, 9:11:26 AM, 33086000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
138, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 36, 1 + 5, Math Fluency, 6, 6, 1730.0, 115305.0, None, None, None, 115739.0, 114008.0, 115739.0, May 12, 2017, 9:11:28 AM, 33088000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
139, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 37, 8 - 2, Math Fluency, 6, 6, 1979.0, 118355.0, None, None, None, 118722.0, 116741.0, 118722.0, May 12, 2017, 9:11:31 AM, 33091000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
140, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 38, 5 + 5, Math Fluency, 10, 10, 2148.0, 121293.0, 121488.0, None, None, 121875.0, 119724.0, 121875.0, May 12, 2017, 9:11:35 AM, 33095000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
141, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 39, 8 - 4, Math Fluency, 4, 4, 1794.0, 124405.0, None, None, None, 124672.0, 122877.0, 124672.0, May 12, 2017, 9:11:37 AM, 33097000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
142, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 40, 4 + 6, Math Fluency, 10, 10, 2914.0, 127009.0, 128010.0, None, None, 128590.0, 125675.0, 128590.0, May 12, 2017, 9:11:41 AM, 33101000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
143, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 41, 5 - 3, Math Fluency, 2, 2, 1695.0, 130960.0, None, None, None, 131289.0, 129592.0, 131289.0, May 12, 2017, 9:11:44 AM, 33104000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
144, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 42, 7 + 3, Math Fluency, 10, 10, 2148.0, 133893.0, 134106.0, None, None, 134442.0, 132292.0, 134441.0, May 12, 2017, 9:11:47 AM, 33107000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
145, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 43, 10 - 10, Math Fluency, 0, 0, 1513.0, 136640.0, None, None, None, 136962.0, 135444.0, 136961.0, May 12, 2017, 9:11:50 AM, 33110000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
146, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 44, 8 - 6, Math Fluency, 2, 2, 1460.0, 139073.0, None, None, None, 139424.0, 137963.0, 139424.0, May 12, 2017, 9:11:52 AM, 33112000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
147, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 45, 4 - 2, Math Fluency, 2, 2, 1979.0, 142095.0, None, None, None, 142408.0, 140426.0, 142407.0, May 12, 2017, 9:11:55 AM, 33115000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
148, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 46, 7 - 4, Math Fluency, 3, 3, 1278.0, 144444.0, None, None, None, 144692.0, 143411.0, 144692.0, May 12, 2017, 9:11:57 AM, 33117000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
149, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 47, 3 + 6, Math Fluency, 9, 9, 2045.0, 147491.0, None, None, None, 147741.0, 145694.0, 147741.0, May 12, 2017, 9:12:00 AM, 33120000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
150, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 48, 4 - 4, Math Fluency, 0, 0, 1881.0, 150074.0, None, None, None, 150626.0, 148742.0, 150626.0, May 12, 2017, 9:12:03 AM, 33123000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
151, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 49, 8 + 4, Math Fluency, 12, 12, 3413.0, 154308.0, 154658.0, None, None, 155043.0, 151627.0, 155043.0, May 12, 2017, 9:12:08 AM, 33128000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
152, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 50, 6 + 4, Math Fluency, 10, 10, 1929.0, 157408.0, 157625.0, None, None, 157975.0, 156045.0, 157975.0, May 12, 2017, 9:12:11 AM, 33131000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
153, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 51, 9 + 0, Math Fluency, 9, 9, 2297.0, 160992.0, None, None, None, 161276.0, 158977.0, 161276.0, May 12, 2017, 9:12:14 AM, 33134000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
154, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 52, 1 + 7, Math Fluency, 8, 8, 1697.0, 163661.0, None, None, None, 163977.0, 162278.0, 163977.0, May 12, 2017, 9:12:17 AM, 33137000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
155, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 53, 3 - 1, Math Fluency, 2, 2, 1879.0, 166542.0, None, None, None, 166860.0, 164980.0, 166860.0, May 12, 2017, 9:12:20 AM, 33140000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
156, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 54, 5 - 4, Math Fluency, 1, 1, 1279.0, 168827.0, None, None, None, 169144.0, 167863.0, 169144.0, May 12, 2017, 9:12:22 AM, 33142000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
157, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 55, 10 - 3, Math Fluency, 7, 7, 1612.0, 171431.0, None, None, None, 171759.0, 170146.0, 171759.0, May 12, 2017, 9:12:24 AM, 33144000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
158, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 56, 4 + 7, Math Fluency, 11, 11, 1664.0, 173914.0, 174076.0, None, None, 174427.0, 172761.0, 174427.0, May 12, 2017, 9:12:27 AM, 33147000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
159, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 57, 6 + 3, Math Fluency, 9, 9, 1831.0, 177043.0, None, None, None, 177261.0, 175428.0, 177261.0, May 12, 2017, 9:12:30 AM, 33150000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
160, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 58, 4 + 8, Math Fluency, 12, 12, 1480.0, 179331.0, 179510.0, None, None, 179744.0, 178262.0, 179744.0, May 12, 2017, 9:12:32 AM, 33152000, Spring, Third, 8, Left, Female, Group B, 70, None, None, 
160, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 0, A rabbit can hop, Reading Fluency Block 0, NO, YES, 1671.0, None, None, None, None, None, 0.0, 1672.0, May 12, 2017, 9:15:30 AM, 33330000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
161, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 1, People like to eat milk, Reading Fluency Block 0, NO, NO, 1706.0, None, None, None, None, None, 2675.0, 4382.0, May 12, 2017, 9:15:32 AM, 33332000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
162, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 2, Dogs have six legs, Reading Fluency Block 0, NO, NO, 1431.0, None, None, None, None, None, 5383.0, 6815.0, May 12, 2017, 9:15:35 AM, 33335000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
163, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 3, A bus has a driver, Reading Fluency Block 0, YES, YES, 1063.0, None, None, None, None, None, 7818.0, 8882.0, May 12, 2017, 9:15:37 AM, 33337000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
164, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 4, All people have long hair, Reading Fluency Block 0, NO, NO, 1352.0, None, None, None, None, None, 9884.0, 11238.0, May 12, 2017, 9:15:39 AM, 33339000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
165, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 5, The color of grass is purple, Reading Fluency Block 0, NO, NO, 898.0, None, None, None, None, None, 12239.0, 13138.0, May 12, 2017, 9:15:41 AM, 33341000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
166, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 6, A clock shows the time, Reading Fluency Block 0, YES, YES, 926.0, None, None, None, None, None, 14139.0, 15066.0, May 12, 2017, 9:15:43 AM, 33343000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
167, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 7, Dogs have ears, Reading Fluency Block 0, YES, YES, 881.0, None, None, None, None, None, 16068.0, 16949.0, May 12, 2017, 9:15:45 AM, 33345000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
168, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 8, A moth has nine wings, Reading Fluency Block 0, NO, NO, 1098.0, None, None, None, None, None, 17951.0, 19050.0, May 12, 2017, 9:15:47 AM, 33347000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
169, c5dc1aa1836825642dbfad118ec29d80, ADMIN-UCSF-mk039, 9, The sky is always brown and purple, Reading Fluency Block 0, NO, NO, 1080.0, None, None, None, None, None, 20053.0, 21133.0, May 12, 2017, 9:15:49 AM, 33349000, Spring, Third, 8, Left, Female, Group B, 70, None, None, None
